ACCION CIUDADANA,5701,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
ALIANZA DEMOCRATA CRISTIANA,60,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
DE LOS TRABAJADORES,65,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
FRENTE AMPLIO,100,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
INTEGRACION NACIONAL,2043,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
LIBERACION NACIONAL,5528,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
MOVIMIENTO LIBERTARIO,269,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
NUEVA GENERACION,213,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
RENOVACION COSTARRICENSE,98,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
REPUBLICANO SOCIAL CRISTIANO,947,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
RESTAURACION NACIONAL,3554,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
UNIDAD SOCIAL CRISTIANA,6507,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
NULO,165,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
BLANCO,31,SAN JOSE,SANTA ANA,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
ACCESIBILIDAD SIN EXCLUSION,145,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
ACCION CIUDADANA,5813,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
ALIANZA DEMOCRATA CRISTIANA,132,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
DE LOS TRABAJADORES,89,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
FRENTE AMPLIO,217,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
INTEGRACION NACIONAL,3543,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
LIBERACION NACIONAL,4020,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
MOVIMIENTO LIBERTARIO,433,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
NUEVA GENERACION,517,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
RENOVACION COSTARRICENSE,239,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
REPUBLICANO SOCIAL CRISTIANO,1930,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
RESTAURACION NACIONAL,11106,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
UNIDAD SOCIAL CRISTIANA,3627,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
NULO,347,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
BLANCO,52,SAN JOSE,ALAJUELITA,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
ACCESIBILIDAD SIN EXCLUSION,124,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
ACCION CIUDADANA,10608,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
ALIANZA DEMOCRATA CRISTIANA,181,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
DE LOS TRABAJADORES,80,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
FRENTE AMPLIO,306,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
INTEGRACION NACIONAL,3209,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
LIBERACION NACIONAL,6063,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
MOVIMIENTO LIBERTARIO,417,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
NUEVA GENERACION,317,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
RENOVACION COSTARRICENSE,218,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
REPUBLICANO SOCIAL CRISTIANO,2033,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
RESTAURACION NACIONAL,9270,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
UNIDAD SOCIAL CRISTIANA,5606,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
NULO,230,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
BLANCO,38,SAN JOSE,VAZQUEZ DE CORONADO,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
ACCESIBILIDAD SIN EXCLUSION,34,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
ACCION CIUDADANA,2934,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
ALIANZA DEMOCRATA CRISTIANA,33,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
DE LOS TRABAJADORES,15,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
FRENTE AMPLIO,82,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
INTEGRACION NACIONAL,1207,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
LIBERACION NACIONAL,2478,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
MOVIMIENTO LIBERTARIO,68,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
NUEVA GENERACION,54,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
RENOVACION COSTARRICENSE,72,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
REPUBLICANO SOCIAL CRISTIANO,639,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
RESTAURACION NACIONAL,1547,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
UNIDAD SOCIAL CRISTIANA,1697,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
NULO,102,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
BLANCO,19,SAN JOSE,ACOSTA,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
ACCESIBILIDAD SIN EXCLUSION,94,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
ACCION CIUDADANA,9852,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
ALIANZA DEMOCRATA CRISTIANA,172,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
DE LOS TRABAJADORES,68,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
FRENTE AMPLIO,272,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
INTEGRACION NACIONAL,3556,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
LIBERACION NACIONAL,6862,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
MOVIMIENTO LIBERTARIO,393,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
NUEVA GENERACION,343,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
RENOVACION COSTARRICENSE,163,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
REPUBLICANO SOCIAL CRISTIANO,1336,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
RESTAURACION NACIONAL,8609,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
UNIDAD SOCIAL CRISTIANA,7020,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
NULO,228,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
BLANCO,41,SAN JOSE,TIBAS,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
ACCESIBILIDAD SIN EXCLUSION,79,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
ACCION CIUDADANA,9120,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
ALIANZA DEMOCRATA CRISTIANA,119,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
DE LOS TRABAJADORES,53,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
FRENTE AMPLIO,280,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
INTEGRACION NACIONAL,2708,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
LIBERACION NACIONAL,5379,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
MOVIMIENTO LIBERTARIO,299,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
NUEVA GENERACION,311,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
RENOVACION COSTARRICENSE,154,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
REPUBLICANO SOCIAL CRISTIANO,1000,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
RESTAURACION NACIONAL,6242,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
UNIDAD SOCIAL CRISTIANA,6503,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
NULO,166,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
BLANCO,26,SAN JOSE,MORAVIA,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
ACCESIBILIDAD SIN EXCLUSION,53,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
ACCION CIUDADANA,10987,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
ALIANZA DEMOCRATA CRISTIANA,102,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
DE LOS TRABAJADORES,70,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
FRENTE AMPLIO,362,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
INTEGRACION NACIONAL,2249,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
LIBERACION NACIONAL,5323,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
MOVIMIENTO LIBERTARIO,265,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
NUEVA GENERACION,288,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
RENOVACION COSTARRICENSE,133,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
REPUBLICANO SOCIAL CRISTIANO,773,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
RESTAURACION NACIONAL,3732,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
UNIDAD SOCIAL CRISTIANA,6726,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
NULO,151,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
BLANCO,32,SAN JOSE,MONTES DE OCA,49132.00,15.16,3240.90,100.00,87.37,16589.00,2.94,79.90,2.04,99.36,12.22,41.73,69.20,49.90,9.34,13.10,11.10,10.17,40.42,9.86
ACCESIBILIDAD SIN EXCLUSION,7,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
ACCION CIUDADANA,378,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
ALIANZA DEMOCRATA CRISTIANA,2,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
DE LOS TRABAJADORES,7,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
FRENTE AMPLIO,6,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
INTEGRACION NACIONAL,207,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
LIBERACION NACIONAL,1148,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
MOVIMIENTO LIBERTARIO,22,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
NUEVA GENERACION,5,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
RENOVACION COSTARRICENSE,8,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
REPUBLICANO SOCIAL CRISTIANO,133,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
RESTAURACION NACIONAL,367,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
UNIDAD SOCIAL CRISTIANA,612,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
NULO,15,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
BLANCO,7,SAN JOSE,TURRUBARES,5512.00,415.29,13.27,13.35,107.22,1679.00,3.27,44.91,3.51,92.73,6.44,22.26,72.94,21.40,23.62,4.52,11.47,18.12,24.16,10.90
ACCESIBILIDAD SIN EXCLUSION,17,SAN JOSE,DOTA,6948.00,400.22,17.36,30.63,95.77,1952.00,3.54,74.28,2.66,96.21,7.29,25.30,76.61,27.06,18.52,7.10,8.25,15.10,23.64,6.20
